location,week_day,date_all,date_day,date_month,date_year,date_hour,date_minut,video_original_file_name,mapping_key,video_file_name
valby,thursday,17-02-2022 00:45,17,2,2022,0,45,FILE0132,Valby_17-02-2022/FILE0132.MP4,valby_17-02-2022_00.45_FILE0132.MP4
valby,thursday,17-02-2022 00:53,17,2,2022,0,53,FILE0133,Valby_17-02-2022/FILE0133.MP4,valby_17-02-2022_00.53_FILE0133.MP4
valby,thursday,17-02-2022 01:01,17,2,2022,1,1,FILE0134,Valby_17-02-2022/FILE0134.MP4,valby_17-02-2022_01.01_FILE0134.MP4
valby,thursday,17-02-2022 01:09,17,2,2022,1,9,FILE0135,Valby_17-02-2022/FILE0135.MP4,valby_17-02-2022_01.09_FILE0135.MP4
valby,thursday,17-02-2022 01:17,17,2,2022,1,17,FILE0136,Valby_17-02-2022/FILE0136.MP4,valby_17-02-2022_01.17_FILE0136.MP4
valby,thursday,17-02-2022 01:25,17,2,2022,1,25,FILE0137,Valby_17-02-2022/FILE0137.MP4,valby_17-02-2022_01.25_FILE0137.MP4
valby,thursday,17-02-2022 01:33,17,2,2022,1,33,FILE0138,Valby_17-02-2022/FILE0138.MP4,valby_17-02-2022_01.33_FILE0138.MP4
valby,thursday,17-02-2022 01:41,17,2,2022,1,41,FILE0139,Valby_17-02-2022/FILE0139.MP4,valby_17-02-2022_01.41_FILE0139.MP4
valby,thursday,17-02-2022 01:49,17,2,2022,1,49,FILE0140,Valby_17-02-2022/FILE0140.MP4,valby_17-02-2022_01.49_FILE0140.MP4
valby,thursday,17-02-2022 01:57,17,2,2022,1,57,FILE0141,Valby_17-02-2022/FILE0141.MP4,valby_17-02-2022_01.57_FILE0141.MP4
valby,thursday,17-02-2022 02:05,17,2,2022,2,5,FILE0142,Valby_17-02-2022/FILE0142.MP4,valby_17-02-2022_02.05_FILE0142.MP4
valby,thursday,17-02-2022 02:13,17,2,2022,2,13,FILE0143,Valby_17-02-2022/FILE0143.MP4,valby_17-02-2022_02.13_FILE0143.MP4
valby,thursday,17-02-2022 02:21,17,2,2022,2,21,FILE0144,Valby_17-02-2022/FILE0144.MP4,valby_17-02-2022_02.21_FILE0144.MP4
valby,thursday,17-02-2022 02:29,17,2,2022,2,29,FILE0145,Valby_17-02-2022/FILE0145.MP4,valby_17-02-2022_02.29_FILE0145.MP4
valby,thursday,17-02-2022 02:37,17,2,2022,2,37,FILE0146,Valby_17-02-2022/FILE0146.MP4,valby_17-02-2022_02.37_FILE0146.MP4
valby,thursday,17-02-2022 02:45,17,2,2022,2,45,FILE0147,Valby_17-02-2022/FILE0147.MP4,valby_17-02-2022_02.45_FILE0147.MP4
valby,thursday,17-02-2022 02:53,17,2,2022,2,53,FILE0148,Valby_17-02-2022/FILE0148.MP4,valby_17-02-2022_02.53_FILE0148.MP4
valby,thursday,17-02-2022 03:01,17,2,2022,3,1,FILE0149,Valby_17-02-2022/FILE0149.MP4,valby_17-02-2022_03.01_FILE0149.MP4
valby,thursday,17-02-2022 03:09,17,2,2022,3,9,FILE0150,Valby_17-02-2022/FILE0150.MP4,valby_17-02-2022_03.09_FILE0150.MP4
valby,thursday,17-02-2022 03:17,17,2,2022,3,17,FILE0151,Valby_17-02-2022/FILE0151.MP4,valby_17-02-2022_03.17_FILE0151.MP4
valby,thursday,17-02-2022 03:25,17,2,2022,3,25,FILE0152,Valby_17-02-2022/FILE0152.MP4,valby_17-02-2022_03.25_FILE0152.MP4
valby,thursday,17-02-2022 03:33,17,2,2022,3,33,FILE0153,Valby_17-02-2022/FILE0153.MP4,valby_17-02-2022_03.33_FILE0153.MP4
valby,thursday,17-02-2022 03:41,17,2,2022,3,41,FILE0154,Valby_17-02-2022/FILE0154.MP4,valby_17-02-2022_03.41_FILE0154.MP4
valby,thursday,17-02-2022 03:49,17,2,2022,3,49,FILE0155,Valby_17-02-2022/FILE0155.MP4,valby_17-02-2022_03.49_FILE0155.MP4
valby,thursday,17-02-2022 03:57,17,2,2022,3,57,FILE0156,Valby_17-02-2022/FILE0156.MP4,valby_17-02-2022_03.57_FILE0156.MP4
valby,thursday,17-02-2022 04:05,17,2,2022,4,5,FILE0157,Valby_17-02-2022/FILE0157.MP4,valby_17-02-2022_04.05_FILE0157.MP4
valby,thursday,17-02-2022 04:13,17,2,2022,4,13,FILE0158,Valby_17-02-2022/FILE0158.MP4,valby_17-02-2022_04.13_FILE0158.MP4
valby,thursday,17-02-2022 04:21,17,2,2022,4,21,FILE0159,Valby_17-02-2022/FILE0159.MP4,valby_17-02-2022_04.21_FILE0159.MP4
valby,thursday,17-02-2022 04:29,17,2,2022,4,29,FILE0160,Valby_17-02-2022/FILE0160.MP4,valby_17-02-2022_04.29_FILE0160.MP4
valby,thursday,17-02-2022 04:37,17,2,2022,4,37,FILE0161,Valby_17-02-2022/FILE0161.MP4,valby_17-02-2022_04.37_FILE0161.MP4
valby,thursday,17-02-2022 04:45,17,2,2022,4,45,FILE0162,Valby_17-02-2022/FILE0162.MP4,valby_17-02-2022_04.45_FILE0162.MP4
valby,thursday,17-02-2022 04:53,17,2,2022,4,53,FILE0163,Valby_17-02-2022/FILE0163.MP4,valby_17-02-2022_04.53_FILE0163.MP4
valby,thursday,17-02-2022 05:01,17,2,2022,5,1,FILE0164,Valby_17-02-2022/FILE0164.MP4,valby_17-02-2022_05.01_FILE0164.MP4
valby,thursday,17-02-2022 05:09,17,2,2022,5,9,FILE0165,Valby_17-02-2022/FILE0165.MP4,valby_17-02-2022_05.09_FILE0165.MP4
valby,thursday,17-02-2022 05:17,17,2,2022,5,17,FILE0166,Valby_17-02-2022/FILE0166.MP4,valby_17-02-2022_05.17_FILE0166.MP4
valby,thursday,17-02-2022 05:25,17,2,2022,5,25,FILE0167,Valby_17-02-2022/FILE0167.MP4,valby_17-02-2022_05.25_FILE0167.MP4
valby,thursday,17-02-2022 05:33,17,2,2022,5,33,FILE0168,Valby_17-02-2022/FILE0168.MP4,valby_17-02-2022_05.33_FILE0168.MP4
valby,thursday,17-02-2022 05:41,17,2,2022,5,41,FILE0169,Valby_17-02-2022/FILE0169.MP4,valby_17-02-2022_05.41_FILE0169.MP4
valby,thursday,17-02-2022 05:49,17,2,2022,5,49,FILE0170,Valby_17-02-2022/FILE0170.MP4,valby_17-02-2022_05.49_FILE0170.MP4
valby,thursday,17-02-2022 05:57,17,2,2022,5,57,FILE0171,Valby_17-02-2022/FILE0171.MP4,valby_17-02-2022_05.57_FILE0171.MP4
valby,thursday,17-02-2022 06:05,17,2,2022,6,5,FILE0172,Valby_17-02-2022/FILE0172.MP4,valby_17-02-2022_06.05_FILE0172.MP4
valby,thursday,17-02-2022 06:13,17,2,2022,6,13,FILE0173,Valby_17-02-2022/FILE0173.MP4,valby_17-02-2022_06.13_FILE0173.MP4
valby,thursday,17-02-2022 06:21,17,2,2022,6,21,FILE0174,Valby_17-02-2022/FILE0174.MP4,valby_17-02-2022_06.21_FILE0174.MP4
valby,thursday,17-02-2022 06:29,17,2,2022,6,29,FILE0175,Valby_17-02-2022/FILE0175.MP4,valby_17-02-2022_06.29_FILE0175.MP4
valby,thursday,17-02-2022 06:37,17,2,2022,6,37,FILE0176,Valby_17-02-2022/FILE0176.MP4,valby_17-02-2022_06.37_FILE0176.MP4
valby,thursday,17-02-2022 06:45,17,2,2022,6,45,FILE0177,Valby_17-02-2022/FILE0177.MP4,valby_17-02-2022_06.45_FILE0177.MP4
valby,thursday,17-02-2022 06:53,17,2,2022,6,53,FILE0178,Valby_17-02-2022/FILE0178.MP4,valby_17-02-2022_06.53_FILE0178.MP4
valby,thursday,17-02-2022 07:01,17,2,2022,7,1,FILE0179,Valby_17-02-2022/FILE0179.MP4,valby_17-02-2022_07.01_FILE0179.MP4
valby,thursday,17-02-2022 07:09,17,2,2022,7,9,FILE0180,Valby_17-02-2022/FILE0180.MP4,valby_17-02-2022_07.09_FILE0180.MP4
valby,thursday,17-02-2022 07:17,17,2,2022,7,17,FILE0181,Valby_17-02-2022/FILE0181.MP4,valby_17-02-2022_07.17_FILE0181.MP4
valby,thursday,17-02-2022 07:25,17,2,2022,7,25,FILE0182,Valby_17-02-2022/FILE0182.MP4,valby_17-02-2022_07.25_FILE0182.MP4
valby,thursday,17-02-2022 07:33,17,2,2022,7,33,FILE0183,Valby_17-02-2022/FILE0183.MP4,valby_17-02-2022_07.33_FILE0183.MP4
valby,thursday,17-02-2022 07:41,17,2,2022,7,41,FILE0184,Valby_17-02-2022/FILE0184.MP4,valby_17-02-2022_07.41_FILE0184.MP4
valby,thursday,17-02-2022 07:49,17,2,2022,7,49,FILE0185,Valby_17-02-2022/FILE0185.MP4,valby_17-02-2022_07.49_FILE0185.MP4
valby,thursday,17-02-2022 07:57,17,2,2022,7,57,FILE0186,Valby_17-02-2022/FILE0186.MP4,valby_17-02-2022_07.57_FILE0186.MP4
valby,thursday,17-02-2022 08:05,17,2,2022,8,5,FILE0187,Valby_17-02-2022/FILE0187.MP4,valby_17-02-2022_08.05_FILE0187.MP4
valby,thursday,17-02-2022 08:13,17,2,2022,8,13,FILE0188,Valby_17-02-2022/FILE0188.MP4,valby_17-02-2022_08.13_FILE0188.MP4
valby,thursday,17-02-2022 08:21,17,2,2022,8,21,FILE0189,Valby_17-02-2022/FILE0189.MP4,valby_17-02-2022_08.21_FILE0189.MP4
valby,thursday,17-02-2022 08:29,17,2,2022,8,29,FILE0190,Valby_17-02-2022/FILE0190.MP4,valby_17-02-2022_08.29_FILE0190.MP4
valby,thursday,17-02-2022 08:37,17,2,2022,8,37,FILE0191,Valby_17-02-2022/FILE0191.MP4,valby_17-02-2022_08.37_FILE0191.MP4
valby,thursday,17-02-2022 08:45,17,2,2022,8,45,FILE0192,Valby_17-02-2022/FILE0192.MP4,valby_17-02-2022_08.45_FILE0192.MP4
valby,thursday,17-02-2022 08:53,17,2,2022,8,53,FILE0193,Valby_17-02-2022/FILE0193.MP4,valby_17-02-2022_08.53_FILE0193.MP4
valby,thursday,17-02-2022 09:01,17,2,2022,9,1,FILE0194,Valby_17-02-2022/FILE0194.MP4,valby_17-02-2022_09.01_FILE0194.MP4
valby,thursday,17-02-2022 09:09,17,2,2022,9,9,FILE0195,Valby_17-02-2022/FILE0195.MP4,valby_17-02-2022_09.09_FILE0195.MP4
valby,thursday,17-02-2022 09:17,17,2,2022,9,17,FILE0196,Valby_17-02-2022/FILE0196.MP4,valby_17-02-2022_09.17_FILE0196.MP4
valby,thursday,17-02-2022 09:25,17,2,2022,9,25,FILE0197,Valby_17-02-2022/FILE0197.MP4,valby_17-02-2022_09.25_FILE0197.MP4
valby,thursday,17-02-2022 09:33,17,2,2022,9,33,FILE0198,Valby_17-02-2022/FILE0198.MP4,valby_17-02-2022_09.33_FILE0198.MP4
valby,thursday,17-02-2022 09:41,17,2,2022,9,41,FILE0199,Valby_17-02-2022/FILE0199.MP4,valby_17-02-2022_09.41_FILE0199.MP4
valby,thursday,17-02-2022 09:49,17,2,2022,9,49,FILE0200,Valby_17-02-2022/FILE0200.MP4,valby_17-02-2022_09.49_FILE0200.MP4
valby,thursday,17-02-2022 09:57,17,2,2022,9,57,FILE0201,Valby_17-02-2022/FILE0201.MP4,valby_17-02-2022_09.57_FILE0201.MP4
valby,thursday,17-02-2022 10:05,17,2,2022,10,5,FILE0202,Valby_17-02-2022/FILE0202.MP4,valby_17-02-2022_10.05_FILE0202.MP4
valby,thursday,17-02-2022 10:13,17,2,2022,10,13,FILE0203,Valby_17-02-2022/FILE0203.MP4,valby_17-02-2022_10.13_FILE0203.MP4
valby,thursday,17-02-2022 10:21,17,2,2022,10,21,FILE0204,Valby_17-02-2022/FILE0204.MP4,valby_17-02-2022_10.21_FILE0204.MP4
valby,thursday,17-02-2022 10:29,17,2,2022,10,29,FILE0205,Valby_17-02-2022/FILE0205.MP4,valby_17-02-2022_10.29_FILE0205.MP4
valby,thursday,17-02-2022 10:37,17,2,2022,10,37,FILE0206,Valby_17-02-2022/FILE0206.MP4,valby_17-02-2022_10.37_FILE0206.MP4
valby,thursday,17-02-2022 10:45,17,2,2022,10,45,FILE0207,Valby_17-02-2022/FILE0207.MP4,valby_17-02-2022_10.45_FILE0207.MP4
valby,thursday,17-02-2022 10:53,17,2,2022,10,53,FILE0208,Valby_17-02-2022/FILE0208.MP4,valby_17-02-2022_10.53_FILE0208.MP4
valby,thursday,17-02-2022 11:01,17,2,2022,11,1,FILE0209,Valby_17-02-2022/FILE0209.MP4,valby_17-02-2022_11.01_FILE0209.MP4
valby,thursday,17-02-2022 11:09,17,2,2022,11,9,FILE0210,Valby_17-02-2022/FILE0210.MP4,valby_17-02-2022_11.09_FILE0210.MP4
valby,thursday,17-02-2022 11:17,17,2,2022,11,17,FILE0211,Valby_17-02-2022/FILE0211.MP4,valby_17-02-2022_11.17_FILE0211.MP4
valby,thursday,17-02-2022 11:25,17,2,2022,11,25,FILE0212,Valby_17-02-2022/FILE0212.MP4,valby_17-02-2022_11.25_FILE0212.MP4
valby,thursday,17-02-2022 11:33,17,2,2022,11,33,FILE0213,Valby_17-02-2022/FILE0213.MP4,valby_17-02-2022_11.33_FILE0213.MP4
valby,thursday,17-02-2022 11:41,17,2,2022,11,41,FILE0214,Valby_17-02-2022/FILE0214.MP4,valby_17-02-2022_11.41_FILE0214.MP4
valby,thursday,17-02-2022 11:49,17,2,2022,11,49,FILE0215,Valby_17-02-2022/FILE0215.MP4,valby_17-02-2022_11.49_FILE0215.MP4
valby,thursday,17-02-2022 11:57,17,2,2022,11,57,FILE0216,Valby_17-02-2022/FILE0216.MP4,valby_17-02-2022_11.57_FILE0216.MP4
valby,thursday,17-02-2022 12:05,17,2,2022,12,5,FILE0217,Valby_17-02-2022/FILE0217.MP4,valby_17-02-2022_12.05_FILE0217.MP4
valby,thursday,17-02-2022 12:13,17,2,2022,12,13,FILE0218,Valby_17-02-2022/FILE0218.MP4,valby_17-02-2022_12.13_FILE0218.MP4
valby,thursday,17-02-2022 12:21,17,2,2022,12,21,FILE0219,Valby_17-02-2022/FILE0219.MP4,valby_17-02-2022_12.21_FILE0219.MP4
valby,thursday,17-02-2022 12:29,17,2,2022,12,29,FILE0220,Valby_17-02-2022/FILE0220.MP4,valby_17-02-2022_12.29_FILE0220.MP4
valby,thursday,17-02-2022 12:37,17,2,2022,12,37,FILE0221,Valby_17-02-2022/FILE0221.MP4,valby_17-02-2022_12.37_FILE0221.MP4
valby,thursday,17-02-2022 12:45,17,2,2022,12,45,FILE0222,Valby_17-02-2022/FILE0222.MP4,valby_17-02-2022_12.45_FILE0222.MP4
valby,thursday,17-02-2022 12:53,17,2,2022,12,53,FILE0223,Valby_17-02-2022/FILE0223.MP4,valby_17-02-2022_12.53_FILE0223.MP4
valby,thursday,17-02-2022 13:01,17,2,2022,13,1,FILE0224,Valby_17-02-2022/FILE0224.MP4,valby_17-02-2022_13.01_FILE0224.MP4
valby,thursday,17-02-2022 13:09,17,2,2022,13,9,FILE0225,Valby_17-02-2022/FILE0225.MP4,valby_17-02-2022_13.09_FILE0225.MP4
valby,thursday,17-02-2022 13:17,17,2,2022,13,17,FILE0226,Valby_17-02-2022/FILE0226.MP4,valby_17-02-2022_13.17_FILE0226.MP4
valby,thursday,17-02-2022 13:25,17,2,2022,13,25,FILE0227,Valby_17-02-2022/FILE0227.MP4,valby_17-02-2022_13.25_FILE0227.MP4
valby,thursday,17-02-2022 13:33,17,2,2022,13,33,FILE0228,Valby_17-02-2022/FILE0228.MP4,valby_17-02-2022_13.33_FILE0228.MP4
valby,thursday,17-02-2022 13:41,17,2,2022,13,41,FILE0229,Valby_17-02-2022/FILE0229.MP4,valby_17-02-2022_13.41_FILE0229.MP4
valby,thursday,17-02-2022 13:49,17,2,2022,13,49,FILE0230,Valby_17-02-2022/FILE0230.MP4,valby_17-02-2022_13.49_FILE0230.MP4
valby,thursday,17-02-2022 13:57,17,2,2022,13,57,FILE0231,Valby_17-02-2022/FILE0231.MP4,valby_17-02-2022_13.57_FILE0231.MP4
valby,thursday,17-02-2022 14:05,17,2,2022,14,5,FILE0232,Valby_17-02-2022/FILE0232.MP4,valby_17-02-2022_14.05_FILE0232.MP4
valby,thursday,17-02-2022 14:13,17,2,2022,14,13,FILE0233,Valby_17-02-2022/FILE0233.MP4,valby_17-02-2022_14.13_FILE0233.MP4
valby,thursday,17-02-2022 14:21,17,2,2022,14,21,FILE0234,Valby_17-02-2022/FILE0234.MP4,valby_17-02-2022_14.21_FILE0234.MP4
valby,thursday,17-02-2022 14:29,17,2,2022,14,29,FILE0235,Valby_17-02-2022/FILE0235.MP4,valby_17-02-2022_14.29_FILE0235.MP4
valby,thursday,17-02-2022 14:37,17,2,2022,14,37,FILE0236,Valby_17-02-2022/FILE0236.MP4,valby_17-02-2022_14.37_FILE0236.MP4
valby,thursday,17-02-2022 14:45,17,2,2022,14,45,FILE0237,Valby_17-02-2022/FILE0237.MP4,valby_17-02-2022_14.45_FILE0237.MP4
valby,thursday,17-02-2022 14:53,17,2,2022,14,53,FILE0238,Valby_17-02-2022/FILE0238.MP4,valby_17-02-2022_14.53_FILE0238.MP4
valby,thursday,17-02-2022 15:01,17,2,2022,15,1,FILE0239,Valby_17-02-2022/FILE0239.MP4,valby_17-02-2022_15.01_FILE0239.MP4
valby,thursday,17-02-2022 15:09,17,2,2022,15,9,FILE0240,Valby_17-02-2022/FILE0240.MP4,valby_17-02-2022_15.09_FILE0240.MP4
valby,thursday,17-02-2022 15:17,17,2,2022,15,17,FILE0241,Valby_17-02-2022/FILE0241.MP4,valby_17-02-2022_15.17_FILE0241.MP4
valby,thursday,17-02-2022 15:25,17,2,2022,15,25,FILE0242,Valby_17-02-2022/FILE0242.MP4,valby_17-02-2022_15.25_FILE0242.MP4
valby,thursday,17-02-2022 15:33,17,2,2022,15,33,FILE0243,Valby_17-02-2022/FILE0243.MP4,valby_17-02-2022_15.33_FILE0243.MP4
valby,thursday,17-02-2022 15:41,17,2,2022,15,41,FILE0244,Valby_17-02-2022/FILE0244.MP4,valby_17-02-2022_15.41_FILE0244.MP4
valby,thursday,17-02-2022 15:49,17,2,2022,15,49,FILE0245,Valby_17-02-2022/FILE0245.MP4,valby_17-02-2022_15.49_FILE0245.MP4
valby,thursday,17-02-2022 15:57,17,2,2022,15,57,FILE0246,Valby_17-02-2022/FILE0246.MP4,valby_17-02-2022_15.57_FILE0246.MP4
valby,thursday,17-02-2022 16:05,17,2,2022,16,5,FILE0247,Valby_17-02-2022/FILE0247.MP4,valby_17-02-2022_16.05_FILE0247.MP4
valby,thursday,17-02-2022 16:13,17,2,2022,16,13,FILE0248,Valby_17-02-2022/FILE0248.MP4,valby_17-02-2022_16.13_FILE0248.MP4
valby,thursday,17-02-2022 16:21,17,2,2022,16,21,FILE0249,Valby_17-02-2022/FILE0249.MP4,valby_17-02-2022_16.21_FILE0249.MP4
valby,thursday,17-02-2022 16:29,17,2,2022,16,29,FILE0250,Valby_17-02-2022/FILE0250.MP4,valby_17-02-2022_16.29_FILE0250.MP4
valby,thursday,17-02-2022 16:37,17,2,2022,16,37,FILE0251,Valby_17-02-2022/FILE0251.MP4,valby_17-02-2022_16.37_FILE0251.MP4
valby,thursday,17-02-2022 16:45,17,2,2022,16,45,FILE0252,Valby_17-02-2022/FILE0252.MP4,valby_17-02-2022_16.45_FILE0252.MP4
valby,thursday,17-02-2022 16:53,17,2,2022,16,53,FILE0253,Valby_17-02-2022/FILE0253.MP4,valby_17-02-2022_16.53_FILE0253.MP4
valby,thursday,17-02-2022 17:01,17,2,2022,17,1,FILE0254,Valby_17-02-2022/FILE0254.MP4,valby_17-02-2022_17.01_FILE0254.MP4
valby,thursday,17-02-2022 17:09,17,2,2022,17,9,FILE0255,Valby_17-02-2022/FILE0255.MP4,valby_17-02-2022_17.09_FILE0255.MP4
valby,thursday,17-02-2022 17:17,17,2,2022,17,17,FILE0256,Valby_17-02-2022/FILE0256.MP4,valby_17-02-2022_17.17_FILE0256.MP4
valby,thursday,17-02-2022 17:25,17,2,2022,17,25,FILE0257,Valby_17-02-2022/FILE0257.MP4,valby_17-02-2022_17.25_FILE0257.MP4
valby,thursday,17-02-2022 17:33,17,2,2022,17,33,FILE0258,Valby_17-02-2022/FILE0258.MP4,valby_17-02-2022_17.33_FILE0258.MP4
valby,thursday,17-02-2022 17:41,17,2,2022,17,41,FILE0259,Valby_17-02-2022/FILE0259.MP4,valby_17-02-2022_17.41_FILE0259.MP4
valby,thursday,17-02-2022 17:49,17,2,2022,17,49,FILE0260,Valby_17-02-2022/FILE0260.MP4,valby_17-02-2022_17.49_FILE0260.MP4
valby,thursday,17-02-2022 17:57,17,2,2022,17,57,FILE0261,Valby_17-02-2022/FILE0261.MP4,valby_17-02-2022_17.57_FILE0261.MP4
valby,thursday,17-02-2022 18:05,17,2,2022,18,5,FILE0262,Valby_17-02-2022/FILE0262.MP4,valby_17-02-2022_18.05_FILE0262.MP4
valby,friday,17-12-2021 07:23,17,12,2021,7,23,FILE0005,Valby_17-12-2021/FILE0005.MP4,valby_17-12-2021_07.23_FILE0005.MP4
valby,friday,17-12-2021 07:31,17,12,2021,7,31,FILE0006,Valby_17-12-2021/FILE0006.MP4,valby_17-12-2021_07.31_FILE0006.MP4
valby,friday,17-12-2021 07:39,17,12,2021,7,39,FILE0007,Valby_17-12-2021/FILE0007.MP4,valby_17-12-2021_07.39_FILE0007.MP4
valby,friday,17-12-2021 07:47,17,12,2021,7,47,FILE0008,Valby_17-12-2021/FILE0008.MP4,valby_17-12-2021_07.47_FILE0008.MP4
valby,friday,17-12-2021 07:55,17,12,2021,7,55,FILE0009,Valby_17-12-2021/FILE0009.MP4,valby_17-12-2021_07.55_FILE0009.MP4
valby,friday,17-12-2021 08:03,17,12,2021,8,3,FILE0010,Valby_17-12-2021/FILE0010.MP4,valby_17-12-2021_08.03_FILE0010.MP4
valby,friday,17-12-2021 08:11,17,12,2021,8,11,FILE0011,Valby_17-12-2021/FILE0011.MP4,valby_17-12-2021_08.11_FILE0011.MP4
valby,friday,17-12-2021 08:19,17,12,2021,8,19,FILE0012,Valby_17-12-2021/FILE0012.MP4,valby_17-12-2021_08.19_FILE0012.MP4
valby,friday,17-12-2021 08:27,17,12,2021,8,27,FILE0013,Valby_17-12-2021/FILE0013.MP4,valby_17-12-2021_08.27_FILE0013.MP4
valby,friday,17-12-2021 08:35,17,12,2021,8,35,FILE0014,Valby_17-12-2021/FILE0014.MP4,valby_17-12-2021_08.35_FILE0014.MP4
valby,friday,17-12-2021 08:43,17,12,2021,8,43,FILE0015,Valby_17-12-2021/FILE0015.MP4,valby_17-12-2021_08.43_FILE0015.MP4
valby,friday,17-12-2021 08:51,17,12,2021,8,51,FILE0016,Valby_17-12-2021/FILE0016.MP4,valby_17-12-2021_08.51_FILE0016.MP4
valby,friday,17-12-2021 08:59,17,12,2021,8,59,FILE0017,Valby_17-12-2021/FILE0017.MP4,valby_17-12-2021_08.59_FILE0017.MP4
valby,friday,17-12-2021 09:07,17,12,2021,9,7,FILE0018,Valby_17-12-2021/FILE0018.MP4,valby_17-12-2021_09.07_FILE0018.MP4
valby,friday,17-12-2021 09:15,17,12,2021,9,15,FILE0019,Valby_17-12-2021/FILE0019.MP4,valby_17-12-2021_09.15_FILE0019.MP4
valby,friday,17-12-2021 09:23,17,12,2021,9,23,FILE0020,Valby_17-12-2021/FILE0020.MP4,valby_17-12-2021_09.23_FILE0020.MP4
valby,friday,17-12-2021 09:31,17,12,2021,9,31,FILE0021,Valby_17-12-2021/FILE0021.MP4,valby_17-12-2021_09.31_FILE0021.MP4
valby,friday,17-12-2021 09:39,17,12,2021,9,39,FILE0022,Valby_17-12-2021/FILE0022.MP4,valby_17-12-2021_09.39_FILE0022.MP4
valby,friday,17-12-2021 09:47,17,12,2021,9,47,FILE0023,Valby_17-12-2021/FILE0023.MP4,valby_17-12-2021_09.47_FILE0023.MP4
valby,friday,17-12-2021 09:55,17,12,2021,9,55,FILE0024,Valby_17-12-2021/FILE0024.MP4,valby_17-12-2021_09.55_FILE0024.MP4
valby,friday,17-12-2021 10:03,17,12,2021,10,3,FILE0025,Valby_17-12-2021/FILE0025.MP4,valby_17-12-2021_10.03_FILE0025.MP4
valby,friday,17-12-2021 10:11,17,12,2021,10,11,FILE0026,Valby_17-12-2021/FILE0026.MP4,valby_17-12-2021_10.11_FILE0026.MP4
valby,friday,17-12-2021 10:19,17,12,2021,10,19,FILE0027,Valby_17-12-2021/FILE0027.MP4,valby_17-12-2021_10.19_FILE0027.MP4
valby,friday,17-12-2021 10:27,17,12,2021,10,27,FILE0028,Valby_17-12-2021/FILE0028.MP4,valby_17-12-2021_10.27_FILE0028.MP4
valby,friday,17-12-2021 10:35,17,12,2021,10,35,FILE0029,Valby_17-12-2021/FILE0029.MP4,valby_17-12-2021_10.35_FILE0029.MP4
valby,friday,17-12-2021 10:43,17,12,2021,10,43,FILE0030,Valby_17-12-2021/FILE0030.MP4,valby_17-12-2021_10.43_FILE0030.MP4
valby,friday,17-12-2021 10:51,17,12,2021,10,51,FILE0031,Valby_17-12-2021/FILE0031.MP4,valby_17-12-2021_10.51_FILE0031.MP4
valby,friday,17-12-2021 10:59,17,12,2021,10,59,FILE0032,Valby_17-12-2021/FILE0032.MP4,valby_17-12-2021_10.59_FILE0032.MP4
valby,friday,17-12-2021 11:07,17,12,2021,11,7,FILE0033,Valby_17-12-2021/FILE0033.MP4,valby_17-12-2021_11.07_FILE0033.MP4
valby,friday,17-12-2021 11:15,17,12,2021,11,15,FILE0034,Valby_17-12-2021/FILE0034.MP4,valby_17-12-2021_11.15_FILE0034.MP4
valby,friday,17-12-2021 11:23,17,12,2021,11,23,FILE0035,Valby_17-12-2021/FILE0035.MP4,valby_17-12-2021_11.23_FILE0035.MP4
valby,friday,17-12-2021 11:31,17,12,2021,11,31,FILE0036,Valby_17-12-2021/FILE0036.MP4,valby_17-12-2021_11.31_FILE0036.MP4
valby,friday,17-12-2021 11:39,17,12,2021,11,39,FILE0037,Valby_17-12-2021/FILE0037.MP4,valby_17-12-2021_11.39_FILE0037.MP4
valby,friday,17-12-2021 11:47,17,12,2021,11,47,FILE0038,Valby_17-12-2021/FILE0038.MP4,valby_17-12-2021_11.47_FILE0038.MP4
valby,friday,17-12-2021 11:55,17,12,2021,11,55,FILE0039,Valby_17-12-2021/FILE0039.MP4,valby_17-12-2021_11.55_FILE0039.MP4
valby,friday,17-12-2021 12:03,17,12,2021,12,3,FILE0040,Valby_17-12-2021/FILE0040.MP4,valby_17-12-2021_12.03_FILE0040.MP4
valby,friday,17-12-2021 12:11,17,12,2021,12,11,FILE0041,Valby_17-12-2021/FILE0041.MP4,valby_17-12-2021_12.11_FILE0041.MP4
valby,friday,17-12-2021 12:19,17,12,2021,12,19,FILE0042,Valby_17-12-2021/FILE0042.MP4,valby_17-12-2021_12.19_FILE0042.MP4
valby,friday,17-12-2021 12:27,17,12,2021,12,27,FILE0043,Valby_17-12-2021/FILE0043.MP4,valby_17-12-2021_12.27_FILE0043.MP4
valby,friday,17-12-2021 12:35,17,12,2021,12,35,FILE0044,Valby_17-12-2021/FILE0044.MP4,valby_17-12-2021_12.35_FILE0044.MP4
valby,friday,17-12-2021 12:43,17,12,2021,12,43,FILE0045,Valby_17-12-2021/FILE0045.MP4,valby_17-12-2021_12.43_FILE0045.MP4
valby,friday,17-12-2021 12:51,17,12,2021,12,51,FILE0046,Valby_17-12-2021/FILE0046.MP4,valby_17-12-2021_12.51_FILE0046.MP4
valby,friday,17-12-2021 12:59,17,12,2021,12,59,FILE0047,Valby_17-12-2021/FILE0047.MP4,valby_17-12-2021_12.59_FILE0047.MP4
